ANNEES;CODDEP;POP_IMMIGRES;TAUX_IMMIGRATION;PART_FRANCAIS;PART_ETRANGER;PART_HOMMES;PART_FEMMES;PART_0_14;PART_15_29;PART_30_44;PART_45_59;PART_60_74;PART_75_PLUS;PART_HOMMES_15_29;PART_FEMMES_15_29;PART_CS1_AGRICULTEURS;PART_CS2_ARTISANS_COMMERCANTS;PART_CS3_CADRES_PROF_SUP;PART_CS4_PROF_INTERMEDIAIRES;PART_CS5_EMPLOYES;PART_CS6_OUVRIERS;PART_CS7_RETRAITES;PART_CS8_AUTRES;POP_TOTALE;taux_crime_cheques;taux_crime_plaintes;taux_crime_vols_vehicules;taux_crime_stupefiants;taux_crime_vols_victime;taux_crime_violences;taux_crime_autres;taux_crime_infractions_pub;Taux_chomage;MEDIANE;RAPPORT_INTERDECILE
2008;51;29911,27196;0,052845837;0,965072737;0,034927263;0,485207766;0,514792234;0,180476525;0,206675366;0,200883799;0,20578667;0,125981506;0,080196134;0,104821162;0,101854204;0,019040444;0,02169111;0,054891708;0,10692819;0,137983375;0,132670972;0,201289506;0,144407621;566010;197,523012;1339,198954;1030,547163;392,92592;1045,741241;560,9441529;665,1825939;887,7935019;0,068;18479;5,1
2008;52;6841,235292;0,036688128;0,976765473;0,023234527;0,490029895;0,509970105;0,171580345;0,167526089;0,189743984;0,215871505;0,151846232;0,103431845;0,088357445;0,079168644;0,01600434;0,022054668;0,033580531;0,08430692;0,13700025;0,152467842;0,251171162;0,131764729;186470;175,8996085;1101,51767;658,014694;371,6415509;799,0561484;482,6513648;674,1030729;603,8504853;0,07175;16371;4,4
2008;53;7960,064839;0,026272315;0,980333129;0,019666871;0,492760119;0,507239881;0,198731333;0,168720741;0,197624745;0,199767726;0,135465659;0,099689796;0,087724556;0,080996185;0,031297924;0,024754421;0,036973205;0,093843802;0,122889762;0,151442205;0,242764043;0,095946055;302983;121,7890113;574,2896466;368,9976005;234,0065284;638,9797447;261,4008047;297,3764205;365,3670338;0,047;16760;3,8
2008;54;53904,1495;0,073864776;0,951218075;0,048781925;0,484118361;0,515881639;0,173970212;0,214656841;0,196716245;0,202915153;0,128737759;0,083003791;0,10871288;0,10594396;0,004151808;0,019566899;0,060615122;0,114033379;0,143798303;0,117515603;0,198791084;0,167305739;729768;173,2057311;921,5257452;952,3574615;382,450313;933,9954616;405,6083577;562,7815963;719,4067156;0,06825;18013;5
2008;55;8437,247232;0,043442149;0,970462158;0,029537842;0,495108108;0,504891892;0,18283088;0,174861605;0,195598841;0,215364442;0,136492167;0,094852065;0,09158138;0,083280225;0,01862276;0,022626505;0,033728797;0,086811142;0,1446195;0,145081452;0,223606253;0,139878206;194218;118,4236271;732,6818318;385,1342306;352,6964545;690,9761196;369,6876706;612,7135487;454,1288655;0,076;16559;4,5
2008;56;16898,13436;0,02379905;0,982694626;0,017305374;0,485805145;0,514194855;0,178204463;0,162160683;0,194070153;0,211023253;0,155760804;0,098780644;0,084724244;0,077436439;0,014540008;0,031029174;0,043916972;0,100316029;0,126463239;0,125310921;0,257732042;0,121758931;710034;130,5571283;793,2014523;595,6052809;170,4143745;896,4359453;295,7604847;340,2653957;524,6227645;0,06375;17633;4
2008;57;104892,0018;0,100641895;0,934725295;0,065274705;0,489826879;0,510173121;0,173520699;0,191511813;0,207460136;0,217431811;0,132453724;0,077621818;0,098481127;0,093030686;0,003160793;0,019279529;0,050758275;0,106309615;0,146842634;0,138075331;0,192319632;0,170107689;1042230;67,83531466;984,4276215;724,1203957;368,3447991;833,5012425;440,4018307;725,5596174;532,8958099;0,07275;17570;4,9
2008;58;9205,660743;0,04172008;0,971289775;0,028710225;0,479789049;0,520210951;0,152557687;0,144020308;0,173617634;0,223203248;0,177741091;0,128860032;0,074446445;0,069573863;0,017577487;0,026219655;0,035050146;0,083860957;0,130992814;0,124518662;0,302262959;0,126253203;220653;77,49724681;677,081209;504,4119047;203,9401232;842,0461086;375,2498266;452,2938732;473,594286;0,07075;16714;4,8
2008;59;150796,2044;0,058790883;0,958469083;0,041530917;0,482226368;0,517773632;0,200654998;0,215197899;0,201681151;0,196262188;0,114725954;0,07147781;0,107761126;0,107436773;0,003150012;0,018086228;0,057956822;0,107029752;0,128846506;0,124856403;0,180630098;0,178434425;2564959;127,7213398;1292,691228;1183,332755;389,9087666;1169,570352;648,6263523;792,5662749;837,2453517;0,09975;16186;6,5
2008;60;55711,933;0,069663863;0,950735849;0,049264151;0,492832251;0,507167749;0,204966606;0,19101694;0,215508381;0,208361947;0,115878858;0,064267268;0,097836929;0,093180011;0,0046552;0,02241461;0,058123385;0,118603538;0,141125002;0,135029523;0,176744104;0,138672067;799725;56,76951452;975,9604864;1118,259402;298,8527306;976,9608303;526,3059177;741,6299353;683,9851199;0,06875;18848;4,8
2008;61;9801,41919;0,033534118;0,97438662;0,02561338;0,487058958;0,512941042;0,178130677;0,159334899;0,185105581;0,212082162;0,15455179;0,11079489;0,081723802;0,077611097;0,021446747;0,03033138;0,032430246;0,086503499;0,121037544;0,145554517;0,269843199;0,114563834;292282;123,8529913;567,2603855;526,2041453;261,7335313;660,3211967;382,8494399;458,461349;440,6703115;0,06925;16311;4,5
2008;62;32539,2784;0,022294339;0,985628464;0,014371536;0,482895314;0,517104686;0,200556571;0,192186839;0,199917202;0,205773979;0,122665999;0,078899412;0,097376125;0,094810713;0,005983263;0,019356659;0,034809603;0,094205439;0,133778328;0,136431293;0,197541318;0,177484398;1459531;133,8786227;1072,4678;656,7178087;340,6573756;893,7117471;686,3848729;1130,63717;578,5420111;0,102;15200;5,6
2008;63;40874,86181;0,065037132;0,956040977;0,043959023;0,483426679;0,516573321;0,160498919;0,188995602;0,19915172;0,21334178;0,144615357;0,093396622;0,095173934;0,093821669;0,01232682;0,027259818;0,058875831;0,111660973;0,137308557;0,11644823;0,233296946;0,141255569;628485;82,89776208;964,5417154;705,0287596;206,6875104;836,9332601;358,3219965;463,1773232;515,0480918;0,06625;18118;4,6
2008;64;41471,69621;0,064056866;0,959618555;0,040381445;0,480907707;0,519092293;0,162214191;0,165885118;0,197259284;0,210769836;0,154531692;0,109339879;0,085389835;0,080495283;0,015056307;0,032184066;0,054073121;0,109470387;0,138152715;0,10294056;0,252438125;0,132654187;647420;97,30932007;975,25563;713,910599;276,4820364;930,7713694;284,0505391;659,0775694;419,9746687;0,06325;18312;4,5
2008;65;13594,15519;0,059342651;0,9689639;0,0310361;0,480975767;0,519024233;0,153032377;0,149544106;0,185379103;0,221069233;0,168467112;0,122508069;0,078527389;0,071016718;0,01471347;0,033328338;0,040309969;0,099445457;0,147954225;0,101784402;0,280947535;0,128502334;229079;70,2814313;770,4765605;720,7120688;235,2900091;1055,967592;364,5030754;498,0814479;554,393899;0,07725;17191;4,4
2008;66;45058,16539;0,102083127;0,943668604;0,056331396;0,47448968;0,52551032;0,168078612;0,158648853;0,189462407;0,200053694;0,16721163;0,116544804;0,079530166;0,079118687;0,008291316;0,036108639;0,039831956;0,092686708;0,134381816;0,094383246;0,273558097;0,152130193;441387;146,3568252;1002,748155;1587,49578;293,393326;1671,322445;498,2022579;1728,641759;980,0922999;0,099;15798;7,1
2008;67;107906,497;0,098904687;0,928146843;0,071853157;0,486869874;0,513130126;0,178240971;0,202394956;0,214540577;0,207900574;0,123835736;0,073087186;0,099632438;0,102762518;0,003691976;0,022152417;0,071677363;0,118057662;0,134606206;0,139757673;0,19216843;0,139726874;1091015;111,0892151;869,0989583;599,9917508;325,2934194;985,5043239;432,7163238;864,2410966;651,8700476;0,061;19475;4,7
2008;68;80481,44872;0,107873568;0,918119887;0,081880113;0,490346703;0,509653297;0,183920148;0,181001339;0,213375684;0,213134519;0,13019798;0,07837033;0,09205969;0,088941649;0,004428337;0,022167026;0,054372986;0,114554431;0,135289037;0,150479665;0,201296183;0,132297263;746072;55,35658757;762,7950117;653,5562251;265,2559002;881,8183768;475,2892482;728,6160049;572,06275;0,069;19457;4,9
2008;69;189025,4867;0,111816451;0,925471446;0,074528554;0,480388986;0,519611014;0,187276185;0,2224454;0,206899417;0,183336006;0,122429902;0,07761309;0,108684327;0,113761074;0,004106358;0,025695426;0,093091462;0,128835814;0,129040312;0,093654765;0,185804336;0,15218436;1690498;120,3787286;1416,09159;1105,887141;451,3462897;1482,462564;666,3716846;975,097279;961,6101291;0,0645;19456;5,7
2008;70;10949,80406;0,04590189;0,969527559;0,030472441;0,493730767;0,506269233;0,186158839;0,161105212;0,200755196;0,214164946;0,145942936;0,091872871;0,083856695;0,077248517;0,013244914;0,02596186;0,03586845;0,095090321;0,128161255;0,153419091;0,237038333;0,126331788;238548;97,25505978;545,8021027;503,8818183;274,1586599;752,0499019;326,5590154;399,5003102;549,1557255;0,0665;16719;4,1
2008;71;34180,17857;0,061700637;0,957432881;0,042567119;0,486185546;0,513814454;0,167358781;0,155225783;0,188454487;0,214483128;0,160411295;0,114066526;0,081387409;0,073838374;0,016004971;0,028613217;0,038962874;0,094639859;0,129373495;0,137984519;0,26624389;0,121027325;553968;67,33240909;685,9601999;481,6162666;259,7622967;779,8284377;288,8253473;435,4042111;505,263842;0,065;17007;4,2
2008;72;15445,4162;0,027601456;0,981321761;0,018678239;0,488190536;0,511809464;0,188769857;0,174706462;0,197896489;0,203862214;0,137629146;0,097135832;0,089545202;0,08516126;0,010832423;0,022597578;0,044957139;0,10211802;0,134799572;0,143674475;0,23965948;0,112339176;559587;65,94148899;712,4897469;545,5809374;181,5624738;912,816059;401,5461403;410,4813014;444,2562104;0,06475;17420;4,1
2008;73;28736,70525;0,070288046;0,951708899;0,048291101;0,491811883;0,508188117;0,183143852;0,178383452;0,210484136;0,20762459;0,135358586;0,085005384;0,092551878;0,085831574;0,005805669;0,036807993;0,056954311;0,126720328;0,140010886;0,116502324;0,209028007;0,125434119;408842;80,960371;806,1794043;706,8745383;316,7482793;1953,077228;435,3760132;1686,959755;599,7426879;0,055;19092;4,2
2008;74;78262,42685;0,109262795;0,917991373;0,082008627;0,492679027;0,507320973;0,196660845;0,178852552;0,230056626;0,203493312;0,124500524;0,06643614;0,093040307;0,085812245;0,004961936;0,03596316;0,068530275;0,133219769;0,140629295;0,128948409;0,177610098;0,11365125;716277;91,02623706;925,7591686;716,7618114;382,6731837;1347,802596;391,887496;887,5058113;645,6999178;0,05;21104;4,8
2008;75;445848,0912;0,20162289;0,850801414;0,149198586;0,471308426;0,528691574;0,143706127;0,235602747;0,239878156;0,187575961;0,118938564;0,074298445;0,110952756;0,124649991;0,000282481;0,026581417;0,232002704;0,128835506;0,115493781;0,044319533;0,153223864;0,155519533;2211297;123,8639586;2047,89316;994,7103442;532,5381439;3199,705874;731,2450566;1739,024654;1388,868162;0,06825;24298;11,4
2008;76;51764,63347;0,041458804;0,972637871;0,027362129;0,480040645;0,519959355;0,186739124;0,198920831;0,196824559;0,205013099;0,129095597;0,083406791;0,099614157;0,099306674;0,005068358;0,021026905;0,051542846;0,109618517;0,13694418;0,130165651;0,211773433;0,147117655;1248580;150,7312307;1137,211873;1102,692659;245,238591;934,9020487;590,9112752;670,0411668;729,7089494;0,07975;17652;5,1
2008;77;148577,7967;0,113966073;0,924731758;0,075268242;0,489601668;0,510398332;0,213512437;0,201952756;0,2215483;0,20478523;0,103361069;0,054840209;0,101233294;0,100719462;0,002376059;0,023026971;0,076768653;0,141566743;0,157038106;0,103738993;0,153157821;0,128203729;1303702;98,64217436;1239,547074;1234,177749;473,7278918;1184,089616;585,179742;899,4386754;886,8591135;0,0545;20644;4,7
2008;78;168297,0923;0,1196947;0,912293628;0,087706372;0,488263378;0,511736622;0,207253439;0,192117235;0,216231957;0,204895561;0,117065736;0,062436072;0,096407679;0,095709556;0,000892468;0,020752824;0,139897479;0,135194592;0,129487147;0,068305317;0,161276198;0,136971876;1406053;128,9425079;1495,249468;1221,504453;344,7949686;1193,482749;450,1964008;720,6698467;745,9889492;0,05125;24414;5,4
2008;79;11594,14795;0,031759655;0,976494911;0,023505089;0,489848753;0,510151247;0,178316785;0,15873863;0,197497856;0,209983961;0,147466085;0,107996683;0,082305191;0,07643344;0,02028215;0,025550459;0,044490996;0,096052574;0,135351977;0,139543995;0,259143045;0,101703839;365059;139,1555885;726,457915;496,0841946;178,6012672;676,8768884;268,4497574;308,9911494;422,3974755;0,053;16845;4
2008;80;16969,05868;0,029870581;0,983025065;0,016974935;0,485605214;0,514394786;0,184665728;0,19790674;0,201846409;0,20171218;0,130286746;0,083582196;0,098991161;0,098915578;0,010249255;0,019374456;0,04546743;0,097987025;0,131719369;0,143354179;0,213479032;0,15388397;568086;100,5129505;922,0434934;700,5981489;349,9470151;1046,672511;593,3960703;664,8641227;576,4972205;0,0885;16654;5,2
2008;81;23026,67295;0,061943285;0,964523221;0,035476779;0,482542032;0,517457968;0,166853107;0,152505553;0,190447564;0,210560848;0,157723442;0,121909486;0,078548689;0,073956864;0,016984758;0,032304687;0,044417063;0,102315681;0,129479919;0,105996314;0,270553857;0,130693467;371738;164,6320796;773,125158;554,6917453;220,3164594;673,0546783;302,9015059;362,3519791;490,6681588;0,082;16535;4,9
2008;82;18236,57041;0,077301445;0,948174264;0,051825736;0,487497288;0,512502712;0,183276577;0,155315994;0,201981673;0,207530532;0,147064869;0,104830354;0,079148855;0,07616714;0,021487363;0,032635765;0,039455667;0,098148512;0,135119684;0,118769207;0,248008213;0,124119143;235915;90,71063731;848,6107284;842,2525062;170,8242375;963,4826103;399,7202382;467,117394;721,0224021;0,0785;16121;5,2
2008;83;76112,49626;0,076005481;0,952758237;0,047241763;0,480103579;0,519896421;0,164067492;0,159755784;0,189312466;0,203823979;0,173169737;0,109870541;0,082327104;0,07742868;0,004318722;0,038373076;0,048648199;0,101922168;0,146665582;0,083942837;0,260132759;0,151281256;1001408;120,5302933;1049,322554;1313,550521;424,7020196;1347,602576;486,9144245;703,2098805;826,536237;0,08825;18088;5,7
2008;84;55204,58412;0,102439004;0,929088395;0,070911605;0,481375559;0,518624441;0,183936695;0,174281191;0,197726467;0,204342612;0,148606949;0,091106086;0,087529613;0,086751579;0,010160865;0,036225118;0,047745513;0,10096299;0,132195597;0,114710519;0,22474676;0,149391563;538902;135,2750593;1263,680595;1739,091709;262,1998063;1343,843593;474,4833012;790,4962312;1085,726162;0,0545;16356;6,3
2008;85;11187,65337;0,018135102;0,989209958;0,010790042;0,49070388;0,50929612;0,181889672;0,161401425;0,195469629;0,205453771;0,155882838;0,099902665;0,08362579;0,077775635;0,017220383;0,030058515;0,036058477;0,09389982;0,127109719;0,151930336;0,264790641;0,096495782;616906;124,0059263;636,7258545;575,9386357;275,2445267;773,8618201;233,7471187;295,1827345;425,3484323;0,06375;17288;3,6
2008;86;17874,28757;0,042121171;0,968474126;0,031525874;0,483399802;0,516600198;0,16957206;0,200820816;0,189546654;0,203185282;0,138810444;0,098064744;0,098713921;0,102106895;0,012810287;0,024204496;0,054540048;0,108739157;0,143448997;0,11316056;0,23447742;0,138642801;424354;179,5670596;890,5300763;674,6725611;251,2053616;984,084043;272,1784171;433,3645965;527,1542156;0,06325;17458;4,6
2008;87;22147,3755;0,059227083;0,952026893;0,047973107;0,47883533;0,52116467;0,153635295;0,176162077;0,189593557;0,211333815;0,153439474;0,115835782;0,087640772;0,088521306;0,012936451;0,025813933;0,052266748;0,109430047;0,132501805;0,110508496;0,270750983;0,133078749;373940;136,3855164;618,2810076;724,1803498;185,8586939;958,977376;339,6266781;551,6927849;511,8468203;0,08125;17720;5
2008;88;15611,21314;0,04106647;0,97119267;0,02880733;0,485871962;0,514128038;0,178865375;0,167835105;0,194123351;0,216673779;0,145511031;0,09699136;0,087247854;0,080587251;0,008845071;0,027489817;0,036637041;0,09473397;0,128872857;0,153506782;0,245297433;0,125381947;380145;106,0121796;817,0566494;467,4532086;274,6320483;757,0795354;359,3365689;368,5435821;592,142472;0,067;16599;4,5
2008;89;20911,37433;0,061080253;0,960785971;0,039214029;0,486226429;0,513773571;0,178080439;0,158583968;0,19112572;0,21252537;0,151457877;0,108226626;0,080488554;0,078095414;0,013705166;0,026931878;0,039696175;0,095274487;0,133582342;0,138118631;0,254717393;0,119768885;342359;99,89513931;884,4517013;775,2096483;278,9469533;860,7923262;525,179709;542,413081;806,1712997;0,07825;17519;4,6
2008;90;11763,0612;0,082862968;0,946821527;0,053178473;0,498532496;0,501467504;0,184813254;0,197742333;0,204586204;0,203179844;0,128355217;0,081323147;0,107519011;0,090223323;0,002642972;0,019271368;0,066486889;0,113300617;0,130238742;0,135681297;0,202143564;0,146066923;141958;109,1872244;881,9509996;684,0051283;262,0493385;937,6012623;516,3499063;772,7637752;593,8376139;0,04975;18259;5,1
2008;91;157333,9568;0,130475562;0,910981449;0,089018551;0,490352741;0,509647259;0,207562044;0,20013821;0,219753815;0,200164208;0,113065006;0,059316716;0,101512648;0,098625563;0,00091254;0,02009077;0,103130019;0,142712541;0,144368988;0,084951338;0,162938959;0,133237128;1205850;77,20694945;1300,908073;1252,643364;380,2297135;1023,925032;585,7279098;758,7179168;898,287515;0,057;22023;5,3
2008;92;255716,1682;0,165018736;0,885839415;0,114160585;0,476170787;0,523829213;0,193040787;0,202803732;0,238397604;0,186782883;0,107428492;0,071546502;0,098921167;0,103882565;0,00027482;0,022901476;0,180931708;0,13234649;0,130663223;0,053626095;0,153722795;0,132533398;1549619;92,15168374;1419,316619;1031,350287;334,7919714;1342,652613;456,1766473;726,1784994;676,553398;0,09275;24503;7,6
2008;93;406467,6201;0,269815329;0,791111304;0,208888696;0,489359379;0,510640621;0,219867052;0,216487794;0,22349222;0,191694978;0,097298605;0,051159352;0,105552698;0,110935096;8,22E-05;0,022226479;0,058927458;0,112630155;0,16855944;0,11603207;0,135424381;0,166212391;1506466;65,9158587;1838,408567;2011,197067;500,6418997;1377,196697;899,6552196;1223,393027;1502,323982;0,06275;14889;8
2008;94;246006,2084;0,187665506;0,871912435;0,128087565;0,480159934;0,519840066;0,194966908;0,205490945;0,226006628;0,19621404;0,110231173;0,067090304;0,100465805;0,10502514;0,000154926;0,02312931;0,112768003;0,136349708;0,153568704;0,079098281;0,16022641;0,139761346;1310876;107,8668005;1304,013499;1526,460169;365,8622173;1253,207779;567,1779787;957,4513531;962,3335846;0,071;20506;6,7
2008;95;193718,2919;0,166225151;0,8898662;0,1101338;0,486652537;0,513347463;0,215045337;0,211887831;0,213995226;0,203997291;0,101046631;0,054027686;0,105544925;0,106342906;0,000606984;0,02151484;0,082207658;0,137905869;0,157973303;0,095178269;0,146002637;0,143496976;1165397;115,6687378;1555,006577;1647,764667;372,1478603;1432,730649;666,4681649;1193,670483;1051,658791;0,0825;19598;5,9
2009;1;61258,98458;0,104031031;0,922688401;0,077311599;0,493936251;0,506063749;0,205650862;0,170947559;0,217181946;0,204117217;0,127135594;0,074966823;0,087457938;0,08348962;0,006824908;0,029249994;0,063403267;0,123306791;0,133599324;0,133706133;0,192199905;0,111343057;588853;61,98490965;664,5121957;688,2872296;249,6378553;792,7275568;295,9991713;540,5423764;609,6597962;0,06875;19344;4,8
2009;2;20465,34036;0,037907904;0,974202077;0,025797923;0,486847276;0,513152724;0,195697456;0,177453725;0,194173169;0,211113159;0,13346532;0,088097172;0,090086554;0,087367171;0,0097185;0,021610301;0,035626923;0,09193769;0,133329298;0,147199201;0,217223739;0,145839711;539870;102,2468372;860,0218571;752,0328968;368,9777169;828,9032545;545,1312353;587,9193139;642,3768685;0,12125;16167;5,7
2009;3;14510,1141;0,042297867;0,97275496;0,02724504;0,479414953;0,520585047;0,155075223;0,147077846;0,181205884;0,215427027;0,172046409;0,12916761;0,075522206;0,071555641;0,017541312;0,028400961;0,035106923;0,091038032;0,134547742;0,123409416;0,293220934;0,120213368;343046;80,74718842;891,7171458;448,6278808;255,9423518;718,2710191;324,4462842;354,471412;459,1221002;0,0905;16718;4,8
2009;4;11021,19418;0,069120064;0,958840692;0,041159308;0,484758016;0,515241984;0,170224835;0,147424774;0,185335014;0,215441284;0,173363534;0,108210559;0,075274289;0,072150486;0,013389348;0,042052144;0,045227461;0,104065531;0,132651368;0,097681601;0,265571547;0,129374789;159450;101,5992474;748,1969269;765,7572907;356,8516776;936,9708373;331,1382879;507,3690812;605,8325494;0,09575;17254,5;5,3
2009;5;6854,417032;0,050460975;0,968633503;0,031366497;0,48892206;0,51107794;0,172642901;0,151488136;0,193311412;0,218739927;0,16035872;0,103458905;0,07831049;0,073177646;0,016299899;0,041649509;0,044683522;0,118973612;0,145899034;0,093009652;0,252723529;0,111800522;135836;129,5680085;611,0309491;482,1991225;510,9102153;949,6746076;284,9023823;624,2822227;340,1160223;0,0755;17571;4,5
2009;6;141216,0709;0,130864675;0,907798372;0,092201628;0,47202197;0,52797803;0,159947167;0,166735855;0,19511741;0,198226231;0,162333739;0,117639598;0,084409096;0,082326759;0,001808042;0,039032193;0,070358207;0,109926911;0,149718791;0,08066463;0,247562061;0,140793944;1079100;70,79974052;1309,980539;1556,852933;460,8470021;2120,100083;653,785562;1599,573719;1390,69595;0,083;19201;6,4
2009;7;14652,86867;0,046727987;0,96975459;0,03024541;0,487034352;0,512965648;0,17765677;0,14700116;0,193857833;0,210207271;0,162385129;0,108891838;0,075006996;0,071994163;0,012912207;0,035139987;0,041065142;0,104398425;0,125176965;0,118430317;0,267830946;0,117679658;313578;65,6933841;513,7477757;736,3399218;204,4148505;725,1784245;299,1281276;395,4359043;535,7518703;0,0935;16991;4,6
2009;8;16191,15415;0,057152781;0,959901162;0,040098838;0,490580546;0,509419454;0,190390422;0,172052646;0,198707171;0,212666253;0,13859827;0,087585239;0,088771092;0,083281554;0,011873497;0,024183813;0,034663207;0,090477158;0,129450124;0,14971742;0,215340477;0,153838244;283296;90,71783576;823,8732633;471,5915509;322,9837343;670,3236191;471,5915509;580,3117587;481,1222185;0,11775;15864,5;5,8
2009;9;12174,14168;0,080561033;0,954540308;0,045459692;0,487704625;0,512295375;0,162041208;0,143752383;0,18589982;0,217836188;0,165521422;0,124948979;0,073706011;0,070046372;0,016360235;0,034254766;0,037536146;0,097247374;0,13869035;0,107555024;0,282760612;0,122126779;151117;110,5103992;473,8050649;514,1711389;246,8286162;797,3953956;352,706843;420,8659515;529,391134;0,1015;16267;5,3
2009;10;21590,93743;0,071187207;0,950774683;0,049225317;0,485990812;0,514009188;0,182910278;0,178240473;0,193169242;0,207286024;0,144443261;0,093950722;0,091673065;0,086567408;0,016420825;0,024675704;0,041544451;0,096033511;0,133934081;0,141377118;0,23389704;0,130146581;303298;56,38019374;1027,702128;632,3813543;264,096697;939,9996043;558,1968889;558,5265976;704,5875673;0,0915;17399;5,4
2009;11;30333,40932;0,085692438;0,946178846;0,053821154;0,482398419;0,517601581;0,16883701;0,152240569;0,186995255;0,205461993;0,169050903;0,117414271;0,077497165;0,074743404;0,015932702;0,035815043;0,039814096;0,092327696;0,136013573;0,098653328;0,272623224;0,138682864;353980;69,77795356;980,5638736;1489,067179;258,2066783;1260,240692;379,1174643;649,4717216;915,5884513;0,11475;15629;6,7
2009;12;12137,75017;0,043811001;0,972962495;0,027037505;0,489599455;0,510400545;0,158977257;0,142183381;0,183717687;0,209300774;0,17179308;0,134027821;0,073751607;0,068431774;0,04035988;0,037121556;0,036113319;0,095068246;0,12443084;0,107112131;0,296823263;0,102254159;277048;58,11267362;405,3449222;341,8180243;346,1494037;526,9844937;263,8531951;367,8063007;298,143282;0,062;16610;4,5
2009;13;192903,6532;0,098055076;0,943175303;0,056824697;0,477282665;0,522717335;0,177985934;0,192341803;0,199509283;0,198914937;0,141748182;0,089499862;0,095783495;0,096558309;0,002366317;0,027587074;0,070949306;0,115963782;0,136832672;0,086166716;0,205988062;0,175824245;1967299;133,2791813;1257,765088;2116,150112;377,9801647;1674,071913;689,9815432;942,1038693;1655,366063;0,1105;18126;8
2009;14;19968,10376;0,0293257;0,980781854;0,019218146;0,481186548;0,518813452;0,183826207;0,191890388;0,192680775;0,205046231;0,136960127;0,089596272;0,095935939;0,095954449;0,008570003;0,028191759;0,054243032;0,108612489;0,139566889;0,120617314;0,223745202;0,131756612;680908;81,36194611;848,2790627;672,3375258;301,8028867;1057,999025;414,4465919;491,108931;564,5402903;0,08825;17927;4,7
2009;15;2597,948902;0,017508754;0,988992004;0,011007996;0,486475538;0,513524462;0,146000758;0,139696368;0,185242878;0,223024829;0,172945776;0,13308939;0,072441112;0,067255256;0,049232078;0,035005303;0,03098259;0,085575453;0,129693337;0,114125696;0,306069014;0,103102171;148380;46,50222402;460,9785685;286,4267421;112,548861;491,3061059;177,9215528;221,0540504;291,1443591;0,06;16198;4,4
2009;16;17146,53517;0,048772297;0,963024378;0,036975622;0,484024154;0,515975846;0,163455217;0,153776989;0,188066899;0,218418758;0,160329525;0,115952613;0,079460258;0,074316731;0,016441658;0,030005697;0,041886951;0,094660247;0,130958507;0,132901233;0,273369567;0,11590253;351563;154,7375577;760,3189187;614,1146821;167,5375395;843,0921343;358,6839343;372,3372482;569,1725238;0,09175;17018;4,9
2009;17;18925,43124;0,030692858;0,979714401;0,020285599;0,481548429;0,518451571;0,160942267;0,153886932;0,182891659;0,209065734;0,175189285;0,118024123;0,079224543;0,074662389;0,014230227;0,035524133;0,041779868;0,094408689;0,139240492;0,107309207;0,285337482;0,121042547;616607;174,9899044;934,9553281;994,7989562;258,9980328;1285,583848;375,1173762;434,4744708;780,2376554;0,095;17479;4,7
2009;18;14664,209;0,047148462;0,969367466;0,030632534;0,485024705;0,514975295;0,164565502;0,154447113;0,184768579;0,21605193;0,167870823;0,112296053;0,079581805;0,074865309;0,013417782;0,027070546;0,04300477;0,098361534;0,136777847;0,124293562;0,272998587;0,120348669;311022;72,66367009;723,743015;644,3274109;178,4439686;831,4524374;379,3943837;441,1263512;653,0084689;0,08475;17615;4,8
2009;19;12308,01447;0,050577001;0,965428587;0,034571413;0,485605294;0,514394706;0,148529231;0,149148705;0,181278779;0,213846008;0,172050809;0,135146468;0,080067488;0,069081217;0,020061628;0,032767261;0,03878639;0,098720668;0,136851636;0,114808586;0,29794472;0,110884615;243352;76,43249285;814,0471416;332,4402512;268,7465071;692,4126368;318,8796476;424,8989119;356,2740393;0,06525;17617;4,2
2009;21;31645,07339;0,06037477;0,960689495;0,039310505;0,483100319;0,516899681;0,170478328;0,201789182;0,19466724;0,205184907;0,137107452;0,09077289;0,099986214;0,101802968;0,010393217;0,027107405;0,063832936;0,120762173;0,136565972;0,118873749;0,218422604;0,133061782;524144;81,65694924;822,2931103;733,386245;228,563143;991,9029885;352,9564395;530,77017;618,1507372;0,074;19185;4,4
2009;22;15915,70589;0,027089687;0,979436047;0,020563954;0,482966345;0,517033655;0,177255555;0,149309996;0,18424721;0,207374523;0,167230615;0,114582101;0,077150836;0,07215916;0,020972364;0,030106491;0,043100181;0,09536198;0,121109086;0,119404454;0,283539556;0,109087588;587519;99,74145517;843,8876019;438,9645271;177,8665881;832,9943372;292,2458678;327,6489782;377,009084;0,073;17507;4,2
2009;23;5238,861268;0,042391096;0,96545729;0,03454271;0,486962897;0,513037103;0,139460464;0,129786381;0,170065923;0,222986602;0,184144475;0,153556155;0,068294148;0,061492234;0,042587147;0,03009696;0,032245716;0,077698158;0,130736889;0,103268873;0,337870429;0,105748835;123584;43,6949767;280,7806836;178,0165717;157,7874158;318,0023304;199,8640601;279,1623511;275,1165199;0,079;15532;4,9
2009;24;24478,71132;0,059402525;0,953810809;0,046189191;0,480535323;0,519464677;0,152408907;0,13708337;0,177616325;0,218120595;0,182543214;0,132227589;0,069830149;0,067253221;0,018650737;0,039269967;0,035183381;0,086141858;0,133012533;0,115971189;0,309771716;0,110794045;412082;71,83036386;601,093957;416,1793041;236,1180542;817,5557292;294,84423;380,2641222;521,9834887;0,0875;16663;4,8
